id,idOrgao,idEvento,aprovacao,votosSim,votosNao,votosOutros,ultimaApresentacaoProposicao_idProposicao
1514277-55,180,46282,1,0,0,0,0
2123429-2,537991,46290,1,0,0,0,0
2118525-3,537939,46276,1,0,0,0,0
2119738-2,537939,46276,1,0,0,0,0
2119919-2,537939,46276,1,0,0,0,0
2120118-2,537939,46276,1,0,0,0,0
2120418-2,537939,46276,1,0,0,0,0
2123334-2,537939,46276,1,0,0,0,0
2123406-2,537939,46276,1,0,0,0,0
2123411-2,537977,46292,1,0,0,0,0
2119881-181,537977,0,1,0,0,0,2123599
2123392-2,537977,46292,1,0,0,0,0
2123243-2,537977,46292,1,0,0,0,0
2123270-2,537977,46292,1,0,0,0,0
2123271-2,537977,46292,1,0,0,0,0
2123628-2,537977,46292,0,0,0,0,0
2123629-2,537977,46292,1,0,0,0,0
2123630-2,537977,46292,0,0,0,0,0
2119881-186,537977,0,1,0,0,0,2123599
2123631-2,537977,46292,1,0,0,0,0
2119881-187,537977,0,1,0,0,0,2123599
2123246-2,537977,46292,1,0,0,0,0
2123247-2,537977,46292,1,0,0,0,0
2123248-2,537977,46292,1,0,0,0,0
2123249-2,537977,46292,1,0,0,0,0
2123250-2,537977,46292,1,0,0,0,0
2123251-2,537977,46292,1,0,0,0,0
2123252-2,537977,46292,1,0,0,0,0
2123253-2,537977,46292,1,0,0,0,0
2123254-2,537977,46292,1,0,0,0,0
2123256-2,537977,46292,1,0,0,0,0
2123257-2,537977,46292,1,0,0,0,0
2123258-2,537977,46292,1,0,0,0,0
2123269-2,537977,46292,1,0,0,0,0
2123272-2,537977,46292,1,0,0,0,0
2123273-2,537977,46292,1,0,0,0,0
2123278-2,537977,46292,1,0,0,0,0
2123279-2,537977,46292,1,0,0,0,0
2123357-2,537977,46292,1,0,0,0,0
2123358-2,537977,46292,1,0,0,0,0
2123359-2,537977,46292,1,0,0,0,0
2123360-2,537977,46292,1,0,0,0,0
2123361-2,537977,46292,1,0,0,0,0
2123365-2,537977,46292,1,0,0,0,0
2123370-2,537977,46292,1,0,0,0,0
2123371-2,537977,46292,1,0,0,0,0
2123372-2,537977,46292,1,0,0,0,0
2123373-2,537977,46292,1,0,0,0,0
2123376-2,537977,46292,1,0,0,0,0
2123377-2,537977,46292,1,0,0,0,0
2123378-2,537977,46292,1,0,0,0,0
2123379-2,537977,46292,1,0,0,0,0
2123382-2,537977,46292,1,0,0,0,0
2123383-2,537977,46292,1,0,0,0,0
2123384-2,537977,46292,1,0,0,0,0
2123385-2,537977,46292,1,0,0,0,0
2123386-2,537977,46292,1,0,0,0,0
2123393-2,537977,46292,1,0,0,0,0
2123407-2,537977,46292,1,0,0,0,0
2123408-2,537977,46292,1,0,0,0,0
2123409-2,537977,46292,1,0,0,0,0
2123410-2,537977,46292,1,0,0,0,0
2123412-2,537977,46292,1,0,0,0,0
2123413-2,537977,46292,1,0,0,0,0
2123414-2,537977,46292,1,0,0,0,0
2123415-2,537977,46292,1,0,0,0,0
2123416-2,537977,46292,1,0,0,0,0
2123417-2,537977,46292,1,0,0,0,0
2123418-2,537977,46292,1,0,0,0,0
2123419-2,537977,46292,1,0,0,0,0
2123420-2,537977,46292,1,0,0,0,0
2123421-2,537977,46292,1,0,0,0,0
2123422-2,537977,46292,1,0,0,0,0
2123423-2,537977,46292,1,0,0,0,0
2123424-2,537977,46292,1,0,0,0,0
2123426-2,537977,46292,1,0,0,0,0
2123535-4,537977,46292,1,0,0,0,2123629
2123556-4,537977,46292,1,0,0,0,2123631
2122789-2,537399,46273,1,0,0,0,0
2113727-2,537914,46295,1,0,0,0,0
2085656-466,537914,0,1,0,0,0,2122787
2112236-5,537914,46295,1,0,0,0,0
2112822-3,537914,46295,1,0,0,0,0
2123355-2,537991,46290,1,0,0,0,0
2123356-2,537991,46290,1,0,0,0,0
2123389-2,537991,46290,1,0,0,0,0
2123427-2,537991,46290,1,0,0,0,0
2123428-2,537991,46290,1,0,0,0,0
2123430-2,537991,46290,1,0,0,0,0
2123431-2,537991,46290,1,0,0,0,0
2123432-2,537991,46290,1,0,0,0,0
2123433-2,537991,46290,1,0,0,0,0
2123434-2,537991,46290,1,0,0,0,0
2123435-2,537991,46290,1,0,0,0,0
2123436-2,537991,46290,1,0,0,0,0
2123437-2,537991,46290,1,0,0,0,0
2116295-2,537874,46280,1,0,0,0,0
2122905-2,537874,46280,1,0,0,0,0
2123167-2,537874,46280,1,0,0,0,0
494982-131,180,0,1,0,0,0,2112904
494982-132,180,0,1,0,0,0,2112904
2123275-2,537397,46301,1,0,0,0,0
2123528-2,537397,46301,1,0,0,0,0
2123530-2,537397,46301,1,0,0,0,0
2112904-12,180,46305,1,0,0,0,0
2120382-10,180,46305,1,274,15,2,0
2123066-5,180,46305,1,258,78,2,0
2118402-39,180,46305,0,0,0,0,0
2118402-42,180,46305,0,0,0,0,0
2118402-53,180,46305,1,0,0,0,2123834
2118402-56,180,46305,0,0,0,0,2123834
2118402-59,180,46305,0,0,0,0,2123834
2118402-63,180,46305,1,303,124,8,2123834
2123591-2,537963,46304,1,0,0,0,0
2123603-2,537963,46304,1,0,0,0,0
2123171-2,537804,46284,1,0,0,0,0
2118402-69,180,46319,0,0,0,0,2123834
2118402-72,180,46319,1,0,0,0,2123834
2118402-74,180,46319,0,0,0,0,2123834
2118402-77,180,46319,1,0,0,0,2123834
2123748-5,180,46319,1,0,0,0,0
947631-52,180,46320,1,0,0,0,0
2075764-44,180,46320,1,0,0,0,0
2075764-46,180,46320,1,0,0,0,0
1570390-37,180,46320,1,0,0,0,0
1580256-41,180,46320,1,0,0,0,0
1672506-38,180,46320,1,0,0,0,0
1672510-40,180,46320,1,0,0,0,0
1700457-37,180,46320,1,0,0,0,0
1713497-28,180,46320,1,0,0,0,0
1786202-43,180,46320,1,0,0,0,0
2053250-51,180,46320,1,0,0,0,0
2074605-39,180,46320,1,0,0,0,0
2075762-37,180,46320,1,0,0,0,2115030
2112379-28,180,46320,1,0,0,0,0
2112888-51,180,46320,1,0,0,0,0
2084341-38,180,46320,1,0,0,0,0
2091000-50,180,46320,1,0,0,0,0
1215391-42,180,46320,1,0,0,0,0
1215391-44,180,46320,1,0,0,0,0
1570390-42,180,46320,1,0,0,0,0
1570390-44,180,46320,1,0,0,0,0
1215391-46,180,46320,1,0,0,0,0
2075764-48,180,46320,1,0,0,0,0
1580256-46,180,46320,1,0,0,0,0
1580256-48,180,46320,1,0,0,0,0
1672506-43,180,46320,1,0,0,0,0
1672506-45,180,46320,1,0,0,0,0
1672510-44,180,46320,1,0,0,0,0
1672510-47,180,46320,1,0,0,0,0
1700457-42,180,46320,1,0,0,0,0
1700457-44,180,46320,1,0,0,0,0
1713497-33,180,46320,1,0,0,0,0
1713497-35,180,46320,1,0,0,0,0
1786202-48,180,46320,1,0,0,0,0
1786202-50,180,46320,1,0,0,0,0
2053250-56,180,46320,1,0,0,0,0
2053250-58,180,46320,1,0,0,0,0
2074605-43,180,46320,1,0,0,0,0
2112379-32,180,46320,1,0,0,0,0
2074605-45,180,46320,1,0,0,0,0
2112379-34,180,46320,1,0,0,0,0
2075762-41,180,46320,1,0,0,0,2115030
2075762-43,180,46320,1,0,0,0,2115030
2112888-55,180,46320,1,0,0,0,0
2112888-57,180,46320,1,0,0,0,0
1307297-68,180,0,1,0,0,0,2120910
1598889-37,180,46334,1,0,0,0,2123082
2120743-14,180,46334,1,0,0,0,0
611447-40,180,46334,1,0,0,0,618803
2057263-64,180,46334,1,0,0,0,2094995
2082269-45,180,46334,1,0,0,0,2087723
522126-125,180,46334,1,0,0,0,2083183
945554-46,180,46334,1,0,0,0,2116544
1301476-119,180,46334,1,0,0,0,2078477
106701-146,180,46334,1,0,0,0,2119925
122642-136,180,46334,1,0,0,0,1594460
576366-80,180,46334,1,0,0,0,2123748
2092189-28,180,46334,1,0,0,0,2123796
2091000-52,180,46334,1,0,0,0,0
611966-178,180,46334,1,0,0,0,1805659
553947-233,180,46334,1,0,0,0,2123850
483817-111,180,46334,1,0,0,0,2111630
2080373-77,180,46334,1,0,0,0,2123910
494982-146,180,46334,1,0,0,0,2124068
494982-148,180,46334,1,0,0,0,2124068
494982-151,180,46334,1,0,0,0,2112904
2124152-5,180,46338,1,0,0,0,0
2057263-79,180,46338,1,0,0,0,0
2121649-2,537714,46279,1,0,0,0,0
2121652-2,537714,46279,1,0,0,0,0
1598889-46,180,46339,1,0,0,0,2124235
1598889-48,180,46339,1,0,0,0,2124235
1301476-134,180,46339,1,0,0,0,2124260
576366-90,180,46339,1,0,0,0,2124298
342862-99,180,0,1,0,0,0,2124152
342862-100,180,0,1,0,0,0,2124152
2057263-83,180,46338,0,0,0,0,0
2057263-90,180,46338,0,0,0,0,0
2057263-91,180,46338,1,0,0,0,0
2124004-2,537995,46326,1,0,0,0,0
2124005-2,537995,46326,1,0,0,0,0
2124004-3,537995,46326,1,0,0,0,0
2124005-3,537995,46326,1,0,0,0,0
2119823-3,537373,46303,1,0,0,0,0
2119960-2,537373,46303,1,0,0,0,0
2120647-2,537373,46303,1,0,0,0,0
2123952-2,537373,46303,1,0,0,0,0
2120385-2,537373,46303,1,0,0,0,0
2120554-2,537373,46303,1,0,0,0,0
2121647-2,537714,46279,1,0,0,0,0
2121650-2,537714,46279,1,0,0,0,0
2121653-2,537714,46279,1,0,0,0,0
2121655-2,537714,46279,1,0,0,0,0
2121656-2,537714,46279,1,0,0,0,0
2121657-2,537714,46279,1,0,0,0,0
2121658-2,537714,46279,1,0,0,0,0
2121659-2,537714,46279,1,0,0,0,0
2121661-2,537714,46279,1,0,0,0,0
2121662-2,537714,46279,1,0,0,0,0
1198512-64,537714,0,1,0,0,0,2121662
1198512-65,537714,0,1,0,0,0,2121662
1198512-66,537714,0,1,0,0,0,2121662
1198512-67,537714,0,1,0,0,0,2121662
1198512-68,537714,0,1,0,0,0,2121662
1198512-69,537714,0,1,0,0,0,2121662
1198512-70,537714,0,1,0,0,0,2121662
1198512-71,537714,0,1,0,0,0,2121662
1198512-72,537714,0,1,0,0,0,2121662
1198512-73,537714,0,1,0,0,0,2121662
1198512-74,537714,0,1,0,0,0,2121662
1198512-75,537714,0,1,0,0,0,2121662
2121647-3,537714,46279,1,0,0,0,0
2121649-3,537714,46279,1,0,0,0,0
2121650-3,537714,46279,1,0,0,0,0
2121652-3,537714,46279,1,0,0,0,0
2121653-3,537714,46279,1,0,0,0,0
2121655-3,537714,46279,1,0,0,0,0
2121656-3,537714,46279,1,0,0,0,0
2121657-3,537714,46279,1,0,0,0,0
2121658-3,537714,46279,1,0,0,0,0
2121659-3,537714,46279,1,0,0,0,0
2121661-3,537714,46279,1,0,0,0,0
2121662-3,537714,46279,1,0,0,0,0
2123843-29,537948,0,1,0,0,0,2123908
2123441-2,537991,46329,1,0,0,0,0
2123478-2,537991,46329,1,0,0,0,0
2123480-2,537991,46329,1,0,0,0,0
2123527-2,537991,46329,1,0,0,0,0
2123533-2,537991,46329,1,0,0,0,0
2123540-2,537991,46329,1,0,0,0,0
2123562-2,537991,46329,1,0,0,0,0
2123564-2,537991,46329,1,0,0,0,0
2123565-2,537991,46329,1,0,0,0,0
2123566-2,537991,46329,1,0,0,0,0
2123567-2,537991,46329,1,0,0,0,0
2123568-2,537991,46329,1,0,0,0,0
2123569-2,537991,46329,1,0,0,0,0
2123570-2,537991,46329,1,0,0,0,0
2123574-2,537991,46329,1,0,0,0,0
2123578-2,537991,46329,1,0,0,0,0
2123579-2,537991,46329,1,0,0,0,0
2123580-2,537991,46329,1,0,0,0,0
2123590-2,537991,46329,1,0,0,0,0
2123596-2,537991,46329,1,0,0,0,0
2123600-2,537991,46329,1,0,0,0,0
2123605-2,537991,46329,1,0,0,0,0
2123607-2,537991,46329,1,0,0,0,0
2123608-2,537991,46329,1,0,0,0,0
2123609-2,537991,46329,1,0,0,0,0
2123610-2,537991,46329,1,0,0,0,0
2123611-2,537991,46329,1,0,0,0,0
2123613-2,537991,46329,1,0,0,0,0
2123614-2,537991,46329,1,0,0,0,0
2123615-2,537991,46329,1,0,0,0,0
2123618-2,537991,46329,1,0,0,0,0
2123619-2,537991,46329,1,0,0,0,0
2123620-2,537991,46329,1,0,0,0,0
2123622-2,537991,46329,1,0,0,0,0
2123623-2,537991,46329,1,0,0,0,0
2123624-2,537991,46329,1,0,0,0,0
2123625-2,537991,46329,1,0,0,0,0
2123626-2,537991,46329,1,0,0,0,0
2123627-2,537991,46329,1,0,0,0,0
2123652-2,537991,46329,1,0,0,0,0
2123654-2,537991,46329,1,0,0,0,0
2123655-2,537991,46329,1,0,0,0,0
2123656-2,537991,46329,1,0,0,0,0
2123657-2,537991,46329,1,0,0,0,0
2123659-2,537991,46329,1,0,0,0,0
2123660-2,537991,46329,1,0,0,0,0
2123661-2,537991,46329,1,0,0,0,0
2123687-2,537991,46329,1,0,0,0,0
2123693-2,537991,46329,1,0,0,0,0
2123694-2,537991,46329,1,0,0,0,0
2123695-2,537991,46329,1,0,0,0,0
2123701-2,537991,46329,1,0,0,0,0
2123703-2,537991,46329,1,0,0,0,0
2123706-2,537991,46329,1,0,0,0,0
2123709-2,537991,46329,1,0,0,0,0
2123710-2,537991,46329,1,0,0,0,0
2123712-2,537991,46329,1,0,0,0,0
2123713-2,537991,46329,1,0,0,0,0
2123715-2,537991,46329,1,0,0,0,0
2123728-2,537991,46329,1,0,0,0,0
2123730-2,537991,46329,1,0,0,0,0
2123732-2,537991,46329,1,0,0,0,0
2123734-2,537991,46329,1,0,0,0,0
2123735-2,537991,46329,1,0,0,0,0
2123741-2,537991,46329,1,0,0,0,0
2123781-2,537991,46329,1,0,0,0,0
2123783-2,537991,46329,1,0,0,0,0
2123849-2,537991,46329,1,0,0,0,0
2123978-2,537991,46329,1,0,0,0,0
2123982-2,537991,46329,1,0,0,0,0
2123983-2,537991,46329,1,0,0,0,0
2123984-2,537991,46329,1,0,0,0,0
2123998-2,537991,46329,1,0,0,0,0
2124039-2,537991,46329,1,0,0,0,0
2124073-2,537991,46329,1,0,0,0,0
2123908-2,537948,46314,1,0,0,0,0
2123909-2,537948,46314,1,0,0,0,0
2123676-2,537874,46317,1,0,0,0,0
2123743-2,537874,46317,1,0,0,0,0
2123776-2,537874,46317,1,0,0,0,0
2123792-2,537874,46317,1,0,0,0,0
1301476-124,180,46339,0,0,0,0,2078477
522126-128,180,46339,1,0,0,0,2083183
945554-49,180,46339,1,0,0,0,2116544
1301476-125,180,46339,1,0,0,0,2078477
106701-149,180,46339,1,0,0,0,2119925
122642-139,180,46339,1,0,0,0,1594460
576366-83,180,46339,1,0,0,0,2123748
2092189-31,180,46339,1,0,0,0,2123796
342862-103,180,46339,1,0,0,0,2124152
2091000-55,180,46339,1,0,0,0,0
611966-181,180,46339,1,0,0,0,1805659
553947-236,180,46339,1,0,0,0,2123850
483817-114,180,46339,1,0,0,0,2111630
2080373-80,180,46339,1,0,0,0,2123910
342862-111,180,46339,1,0,0,0,2124250
342862-113,180,46339,1,0,0,0,2124250
1301476-137,180,46339,1,0,0,0,2124260
1301476-139,180,46339,0,0,0,0,2124260
1301476-141,180,46339,1,0,0,0,2124260
576366-92,180,46339,1,0,0,0,2124298
1301476-155,180,46339,1,0,0,0,2124260
2112586-34,180,46343,1,0,0,0,0
2112586-35,180,46343,1,0,0,0,0
2112586-40,180,46343,0,160,184,3,0
2112586-42,180,46343,1,0,0,0,0
2112586-45,180,46343,1,0,0,0,0
2112586-49,180,46343,1,0,0,0,0
2112586-52,180,46343,1,0,0,0,0
2112586-54,180,46343,1,274,84,3,0
2112586-55,180,46343,1,0,0,0,0
2112586-57,180,46343,0,0,0,0,0
2123537-2,537977,46346,1,0,0,0,0
2123666-2,537977,46346,1,0,0,0,0
2123667-2,537977,46346,1,0,0,0,0
2123668-2,537977,46346,1,0,0,0,0
2123669-2,537977,46346,1,0,0,0,0
2123670-2,537977,46346,1,0,0,0,0
2123672-2,537977,46346,1,0,0,0,0
2123673-2,537977,46346,1,0,0,0,0
2123683-2,537977,46346,1,0,0,0,0
2123740-2,537977,46346,1,0,0,0,0
2123754-2,537977,46346,1,0,0,0,0
2123761-2,537977,46346,1,0,0,0,0
2123775-2,537977,46346,1,0,0,0,0
2123815-2,537977,46346,1,0,0,0,0
2123887-2,537977,46346,1,0,0,0,0
2123889-2,537977,46346,1,0,0,0,0
2123976-2,537977,46346,1,0,0,0,0
2123979-2,537977,46346,1,0,0,0,0
2124242-2,537977,46346,1,0,0,0,0
2124246-2,537977,46346,1,0,0,0,0
122642-152,180,46392,1,0,0,0,2124672
367329-208,180,46392,1,0,0,0,2124633
367329-210,180,46392,0,0,0,0,2124633
367329-214,180,46392,1,0,0,0,2124633
2124255-5,180,46392,1,0,0,0,0
122642-148,180,46392,1,0,0,0,2124672
122642-153,180,46392,1,0,0,0,2124672
2124406-2,537765,46383,1,0,0,0,0
2124407-2,537765,46383,1,0,0,0,0
2124408-2,537765,46383,1,0,0,0,0
2124402-2,537765,46383,1,0,0,0,0
2124499-2,537765,46383,1,0,0,0,0
2124539-2,537765,46383,1,0,0,0,0
2123651-3,537399,46375,1,0,0,0,0
2124196-2,537991,46355,1,0,0,0,0
2124209-2,537991,46355,1,0,0,0,0
2124211-2,537991,46355,1,0,0,0,0
2124262-2,537991,46355,1,0,0,0,0
2124354-2,537991,46355,1,0,0,0,0
2124363-2,537991,46355,1,0,0,0,0
2124375-2,537991,46355,1,0,0,0,0
2124533-2,537991,46355,1,0,0,0,0
2124534-2,537991,46355,1,0,0,0,0
2124535-2,537991,46355,1,0,0,0,0
2124523-2,537874,46373,1,0,0,0,0
2124537-2,537874,46373,1,0,0,0,0
2075874-39,180,0,1,0,0,0,2124781
2075874-40,180,0,1,0,0,0,2124781
2025540-57,180,0,1,0,0,0,2124758
2025540-58,180,0,1,0,0,0,2124758
969173-69,180,0,1,0,0,0,2124765
2084146-36,180,0,1,0,0,0,2124779
2084146-37,180,0,1,0,0,0,2124779
2089084-38,180,0,1,0,0,0,2124798
2089084-39,180,0,1,0,0,0,2124798
2084650-39,180,0,1,0,0,0,2124800
2084650-40,180,0,1,0,0,0,2124800
2057848-36,180,0,1,0,0,0,2124706
332450-173,180,0,1,0,0,0,2124693
2121467-2,537965,46396,1,0,0,0,0
2124680-2,537965,46396,1,0,0,0,0
2124683-2,537965,46396,1,0,0,0,0
2124684-2,537965,46396,1,0,0,0,0
2124705-5,180,46401,1,0,0,0,0
2124738-5,180,46401,1,0,0,0,0
2124758-5,180,46401,1,0,0,0,0
2124765-5,180,46401,1,0,0,0,0
969173-67,180,0,1,0,0,0,2124765
969173-68,180,0,1,0,0,0,2124765
2124797-4,180,46401,1,0,0,0,0
2124739-5,180,46401,1,0,0,0,0
969173-70,180,0,1,0,0,0,2124765
2124779-5,180,46401,1,0,0,0,0
2124798-4,180,46401,1,0,0,0,0
2124800-4,180,46401,1,0,0,0,0
2124706-5,180,46401,1,0,0,0,0
2057848-37,180,0,1,0,0,0,2124706
2124704-5,180,46401,1,0,0,0,0
1733047-60,180,0,1,0,0,0,2124704
1733047-61,180,0,1,0,0,0,2124704
2124621-2,537784,46398,1,0,0,0,0
2123678-2,537397,46359,1,0,0,0,0
2124340-2,537397,46359,1,0,0,0,0
2124342-2,537397,46359,1,0,0,0,0
2124388-2,537397,46359,1,0,0,0,0
2124506-2,537397,46359,1,0,0,0,0
2124648-2,537742,46399,1,0,0,0,0
2124651-2,537742,46399,1,0,0,0,0
2124652-2,537742,46399,1,0,0,0,0
2124654-2,537742,46399,1,0,0,0,0
2124824-5,180,46403,1,0,0,0,0
1806202-52,180,46403,1,0,0,0,2124855
1806202-53,180,46403,1,0,0,0,2124855
1806202-55,180,46403,1,0,0,0,2124855
2025540-66,180,46403,1,0,0,0,2124865
2025540-68,180,46403,1,0,0,0,2124865
2075874-47,180,46403,1,0,0,0,2124781
2075874-49,180,46403,1,0,0,0,2124781
2077391-36,180,46403,1,0,0,0,2124875
2077391-38,180,46403,1,0,0,0,2124875
2124829-5,180,46403,1,0,0,0,0
947631-61,180,46408,1,0,0,0,0
947631-62,180,46408,1,0,0,0,0
2110424-37,180,46408,1,0,0,0,2124925
2110424-39,180,46408,1,0,0,0,2124925
947631-64,180,46408,1,0,0,0,0
2124451-21,180,0,1,0,0,0,2125277
2122117-20,180,0,1,0,0,0,2125268
2116221-9,180,46466,1,292,46,2,0
2125277-5,180,46466,1,292,34,3,0
2124451-22,180,0,1,0,0,0,2125277
2125268-5,180,46466,1,0,0,0,0
2122117-21,180,0,1,0,0,0,2125268
2124774-6,180,46466,1,358,35,6,0
2085146-37,180,46466,1,0,0,0,2125406
2085146-39,180,46466,1,0,0,0,2125406
15318-109,180,46466,1,0,0,0,2121086
2082269-52,180,46466,1,0,0,0,2087723
522126-134,180,46466,1,0,0,0,2083183
945554-54,180,46466,1,0,0,0,2116544
106701-153,180,46466,1,0,0,0,2119925
2092189-42,180,46466,1,0,0,0,2124265
2085146-41,180,46466,1,0,0,0,2124824
2091000-61,180,46466,1,0,0,0,0
342728-49,180,46466,1,0,0,0,2094936
843310-64,180,46466,1,0,0,0,2117490
553947-240,180,46466,1,0,0,0,2123850
483817-118,180,46466,1,0,0,0,2111630
2080373-86,180,46466,1,0,0,0,2123910
258022-194,180,46466,1,0,0,0,443105
499661-124,180,46466,1,0,0,0,946068
2124570-2,537991,46460,1,0,0,0,0
2124686-2,537991,46460,1,0,0,0,0
2124698-2,537784,46310,1,0,0,0,0
2124541-2,537714,46371,1,0,0,0,0
2124947-2,537714,46371,1,0,0,0,0
2125004-2,537714,46371,1,0,0,0,0
2124561-2,537399,46447,1,0,0,0,0
2124677-2,537399,46447,1,0,0,0,0
2124763-2,537399,46447,1,0,0,0,0
2125295-2,537399,46447,1,0,0,0,0
2125095-2,537914,46440,1,0,0,0,0
2125098-2,537914,46440,1,0,0,0,0
2085656-482,537914,0,1,0,0,0,2125211
2125093-2,537914,46440,1,0,0,0,0
2125097-2,537914,46440,1,0,0,0,0
2125094-2,537914,46440,1,0,0,0,0
2124929-2,537874,46402,1,0,0,0,0
2124946-2,537874,46402,1,0,0,0,0
368334-86,537385,46488,1,0,0,0,2124669
2124268-3,537948,46406,1,0,0,0,0
2124676-3,537948,46406,1,0,0,0,0
2124899-2,537948,46406,1,0,0,0,0
2124948-2,537965,46427,1,0,0,0,0
2125420-2,537965,46427,1,0,0,0,0
553947-246,180,46512,1,0,0,0,2123850
2122117-28,180,46514,1,0,0,0,2126099
2122117-30,180,46514,1,0,0,0,2126099
1786203-32,180,46514,1,0,0,0,2125836
2083377-33,180,46514,1,0,0,0,2125830
2091793-45,180,46514,1,0,0,0,2125974
2083377-36,180,46514,1,0,0,0,2125830
1786203-36,180,46514,1,0,0,0,2125836
2091793-48,180,46514,1,0,0,0,2125974
2125841-2,537965,46505,1,0,0,0,0
2125952-2,537794,46555,1,0,0,0,0
2125953-2,537794,46555,1,0,0,0,0
2125954-2,537794,46555,1,0,0,0,0
2125955-2,537794,46555,1,0,0,0,0
2125956-2,537794,46555,1,0,0,0,0
2125296-2,537399,46517,1,0,0,0,0
20794-92,180,46584,0,33,222,74,2126098
20794-95,180,46584,0,0,0,0,2126098
20794-98,180,46584,0,0,0,0,2126098
2126310-2,537914,46581,1,0,0,0,0
2126311-2,537914,46581,1,0,0,0,0
2126312-2,537914,46581,1,0,0,0,0
2125545-2,537995,46518,1,0,0,0,0
2125550-2,537995,46518,1,0,0,0,0
2125672-2,537995,46518,1,0,0,0,0
20794-110,180,46597,0,40,213,77,2126554
20794-114,180,46597,1,0,0,0,2126554
20794-119,180,46597,0,0,0,0,2126554
20794-121,180,46597,0,35,231,73,2126554
20794-127,180,46597,1,0,0,0,2126554
20794-129,180,46597,0,0,0,0,2126554
20794-132,180,46597,0,28,275,137,2126554
